IMPONENTE_ID;PRESTAMO_ID;SALDOS;FECHA_CIERRE;MONTO_CUOTA;NUMERO_CUOTAS;FECHA_VENCIMIENTO
;1;803547;31/08/2020;75184;12;Ago-21
9546;1;39758;31/08/2020;20006;18;Oct-20
18726;1;2746133;31/08/2020;198021;18;Dic-21
30799;1;484878;31/08/2020;39670;18;Oct-21
10380;1;328690;31/08/2020;43001;18;Mar-21
9829;1;270940;31/08/2020;40317;12;Feb-21
9835;1;-452;31/08/2020;38887;18;Jun-11
9837;1;554565;31/08/2020;151735;18;Ago-16
;1;741422;31/08/2020;75184;12;Jul-21
3897;1;1051565;31/08/2020;89919;18;Ago-21
30271;1;528921;31/08/2020;40001;18;Oct-21
36902;1;426311;31/08/2020;75184;12;Feb-21
31337;1;323519;31/08/2020;55696;12;Ene-21
8566;1;319442;31/08/2020;66190;18;Ene-21
4581;1;184802;31/08/2020;31468;12;Dic-20
33171;1;55697;31/08/2020;74261;12;Jul-20
24013;1;55696;31/08/2020;55696;12;Ago-20
14603;1;181648;31/08/2020;37130;12;Dic-20
27855;1;1380396;31/08/2020;99043;18;Dic-21
28979;1;74266;31/08/2020;74261;12;Jul-20
12655;1;465122;31/08/2020;68203;18;Ene-21
24215;1;496201;31/08/2020;75184;12;Mar-21
20850;1;212221;31/08/2020;37592;12;Feb-21
10434;1;370032;31/08/2020;33125;18;Ene-22
12127;1;74265;31/08/2020;74261;12;Ago-20
18612;1;490337;31/08/2020;52809;18;Jun-21
2212;1;983510;31/08/2020;97953;18;Jul-21
34425;1;788888;31/08/2020;68365;18;Set-21
12093;1;445570;31/08/2020;74261;12;Ago-20
13488;1;379456;31/08/2020;34976;18;Ago-21
6262;1;608211;31/08/2020;106397;18;Feb-21
5063;1;354297;31/08/2020;74261;12;Ene-21
10684;1;258787;31/08/2020;37873;12;Ene-21
12789;1;289196;31/08/2020;74261;12;Dic-20
10827;1;19777;31/08/2020;19772;12;Abr-20
26990;1;432959;31/08/2020;74261;12;Ene-21
30382;1;70357;31/08/2020;14574;12;Ene-21
4383;1;223634;31/08/2020;46506;12;Ene-21
8638;1;1034760;31/08/2020;83969;18;Oct-21
22767;1;1078402;31/08/2020;190255;18;Mar-21
27164;1;214897;31/08/2020;37592;12;Feb-21
18906;1;1;31/08/2020;19078;12;Set-21
33471;1;110412;31/08/2020;55667;18;Oct-20
23788;1;632565;31/08/2020;54613;18;Set-21
27690;1;231279;31/08/2020;78438;12;Nov-20
10026;1;1164726;31/08/2020;80663;18;Ene-22
1479;1;428450;31/08/2020;75184;12;Feb-21
10131;1;4760482;31/08/2020;376603;18;Set-21
1603;1;986629;31/08/2020;74977;18;Nov-21
33178;1;913307;31/08/2020;80993;18;Mar-22
10332;1;335738;31/08/2020;57746;18;Ene-21
17876;1;291391;31/08/2020;74261;12;Nov-20
23868;1;511295;31/08/2020;89899;18;Feb-21
24945;1;719989;31/08/2020;126336;12;Dic-20
21200;1;656369;31/08/2020;75184;12;Feb-21
5999;1;903238;31/08/2020;66712;18;Set-21
18715;1;433106;31/08/2020;89484;12;Ene-21
5200;1;826448;31/08/2020;75184;12;Jul-21
25735;1;924703;31/08/2020;81974;18;Jun-21
10547;1;-115625;31/08/2020;57750;18;Ene-14
36675;1;835794;31/08/2020;59968;18;Dic-21
29216;1;392953;31/08/2020;35011;18;Jun-21
20091;1;375433;31/08/2020;29356;18;Ago-21
31560;1;500383;31/08/2020;36761;18;Set-21
9124;1;338955;31/08/2020;39566;12;Mar-21
24483;1;435907;31/08/2020;37592;12;Mar-21
19770;1;751701;31/08/2020;55671;18;Set-21
26935;1;37140;31/08/2020;37130;12;Ago-20
7137;1;898531;31/08/2020;66117;18;Set-21
19946;1;1;31/08/2020;191249;12;Set-21
361;1;-55667;31/08/2020;55667;18;Abr-21
;1;491562;31/08/2020;75184;12;Mar-21
10801;1;885754;31/08/2020;79506;18;Jul-21
23119;1;992670;31/08/2020;80002;18;Oct-21
16634;1;223;31/08/2020;50081;18;Dic-20
1185;1;167089;31/08/2020;55696;12;Abr-20
12389;1;358698;31/08/2020;74261;12;Ene-21
36065;1;809045;31/08/2020;78856;18;Jun-21
8428;1;713006;31/08/2020;66712;18;Ago-21
11163;1;4;31/08/2020;74261;12;Jul-20
1567;1;148522;31/08/2020;143601;12;Oct-21
32130;1;268201;31/08/2020;39818;18;Feb-21
6981;1;50065;31/08/2020;55696;12;May-20
33006;1;634288;31/08/2020;94638;12;Feb-21
6783;1;539991;31/08/2020;64956;18;May-21
29206;1;148276;31/08/2020;74261;12;Set-20
14002;1;406607;31/08/2020;84507;18;Ene-21
25285;1;74264;31/08/2020;74261;12;Ago-20
28215;1;2106313;31/08/2020;180632;18;Mar-22
9864;1;111391;31/08/2020;55696;12;Set-20
9250;1;88183;31/08/2020;18287;12;Ene-21
6975;1;687692;31/08/2020;104384;18;Mar-21
11600;1;-718;31/08/2020;99771;12;Dic-05
8496;1;-2;31/08/2020;37130;12;Ago-20
;1;626763;31/08/2020;75184;12;May-21
3268;1;355299;31/08/2020;74261;12;Ene-21
32290;1;597671;31/08/2020;58460;18;Jun-21
23171;1;9;31/08/2020;55696;12;Jun-20
3858;1;503268;31/08/2020;34249;18;Ene-22
8388;1;1006366;31/08/2020;74249;18;Set-21
;1;624489;31/08/2020;62497;12;Jul-21
3549;1;233757;31/08/2020;35726;18;Abr-21
22590;1;949629;31/08/2020;61026;18;Set-21
33352;1;573200;31/08/2020;75184;12;Mar-21
14359;1;414067;31/08/2020;31604;18;Nov-21
3736;1;616171;31/08/2020;55667;18;Jul-21
25580;1;111267;31/08/2020;55696;12;Set-20
3765;1;932651;31/08/2020;74249;18;Set-21
36935;1;928180;31/08/2020;64200;18;Ene-22
7954;1;55694;31/08/2020;55696;12;May-20
14736;1;36924;31/08/2020;56670;12;Set-21
29074;1;362006;31/08/2020;74261;12;Dic-20
4169;1;121466;31/08/2020;30904;12;Nov-20
2573;1;363943;31/08/2020;74261;12;Dic-20
13751;1;357299;31/08/2020;74261;12;Ene-21
4194;1;-536;31/08/2020;32364;12;Nov-07
11772;1;1379365;31/08/2020;95407;18;Ene-22
29047;1;291512;31/08/2020;74261;12;Nov-20
34028;1;232;31/08/2020;30911;12;Jun-20
23951;1;461824;31/08/2020;95611;12;Ene-21
21942;1;364798;31/08/2020;74261;12;Nov-20
36201;1;783949;31/08/2020;103929;18;Abr-21
8234;1;2;31/08/2020;74261;12;Ago-20
21897;1;926318;31/08/2020;91587;18;Jul-21
18858;1;37595;31/08/2020;37595;12;Ago-20
26579;1;643786;31/08/2020;75184;12;Mar-21
1213;1;742183;31/08/2020;49918;18;Dic-21
36125;1;79758;31/08/2020;13909;12;Feb-21
37146;1;1056712;31/08/2020;83836;18;Set-21
14345;1;110834;31/08/2020;55696;12;Set-20
4804;1;196413;31/08/2020;25593;18;Mar-21
4819;1;925700;31/08/2020;89964;18;Jun-21
34708;1;2467590;31/08/2020;278920;18;Abr-21
7664;1;832353;31/08/2020;83273;18;Jul-21
;1;685343;31/08/2020;75184;12;Jun-21
7116;1;301690;31/08/2020;39847;12;Mar-21
19774;1;424973;31/08/2020;75184;12;Feb-21
7294;1;278323;31/08/2020;37592;12;Abr-21
13888;1;430058;31/08/2020;75175;18;Mar-22
4822;1;430960;31/08/2020;74261;12;Ene-21
9547;1;1;31/08/2020;37130;12;Ago-20
36651;1;2079370;31/08/2020;133028;18;Ene-22
4613;1;-69800;31/08/2020;69929;12;May-13
16093;1;222786;31/08/2020;55696;12;Nov-19
2910;1;1447218;31/08/2020;94018;18;Feb-22
5478;1;348107;31/08/2020;61275;12;Feb-21
25451;1;832379;31/08/2020;68101;18;Oct-21
5491;1;-35;31/08/2020;66190;18;Jul-20
30894;1;699024;31/08/2020;69503;18;Jul-21
21381;1;438026;31/08/2020;65930;18;Mar-21
11985;1;167087;31/08/2020;55696;12;Ago-20
6468;1;449133;31/08/2020;93661;12;Ene-21
11863;1;400699;31/08/2020;52791;18;Abr-21
11876;1;306208;31/08/2020;46298;12;Mar-21
30703;1;140993;31/08/2020;29519;12;Ene-21
6840;1;478182;31/08/2020;38348;18;Set-21
35696;1;495273;31/08/2020;75184;12;Mar-21
20116;1;939062;31/08/2020;74249;18;Set-21
24020;1;744173;31/08/2020;80025;18;Jun-21
22605;1;924035;31/08/2020;88989;18;May-21
36730;1;861908;31/08/2020;74646;18;Set-21
2728;1;57986;31/08/2020;57985;18;Ago-21
14239;1;768559;31/08/2020;53329;18;May-21
18689;1;1998373;31/08/2020;129986;18;Feb-22
12303;1;-543;31/08/2020;64581;18;Jun-12
12304;1;89837;31/08/2020;29945;18;May-20
16190;1;291880;31/08/2020;74261;12;Nov-20
12505;1;187844;31/08/2020;93661;12;Mar-20
34911;1;697498;31/08/2020;105813;18;Mar-21
19683;1;717882;31/08/2020;49654;18;Ene-22
12724;1;456734;31/08/2020;33059;18;Dic-21
7518;1;288712;31/08/2020;74261;12;Dic-20
;1;822699;31/08/2020;75184;12;Jul-21
;1;471184;31/08/2020;43701;12;Ago-21
28874;1;446569;31/08/2020;66904;18;Mar-21
13336;1;3149449;31/08/2020;270088;18;Set-21
23577;1;898285;31/08/2020;70018;18;Ago-21
29483;1;-347;31/08/2020;18348;18;May-17
29098;1;503367;31/08/2020;75184;12;Feb-21
7757;1;501227;31/08/2020;75184;12;Feb-21
4697;1;361323;31/08/2020;35271;18;Jun-21
29094;1;74263;31/08/2020;74261;12;Nov-20
19641;1;430594;31/08/2020;75184;12;Feb-21
31701;1;401919;31/08/2020;37592;12;Feb-21
15522;1;670166;31/08/2020;49951;18;May-21
27639;1;414299;31/08/2020;33389;18;Oct-21
12966;1;310598;31/08/2020;46443;18;Feb-21
12972;1;1217288;31/08/2020;110425;18;Jul-21
21639;1;-55862;31/08/2020;55862;18;Jun-21
;1;694137;31/08/2020;75184;12;May-21
13190;1;284094;31/08/2020;30724;18;Jun-21
15159;1;254177;31/08/2020;33062;18;Feb-21
7329;1;788540;31/08/2020;56861;18;Dic-21
13203;1;1034092;31/08/2020;93471;18;Jul-21
14021;1;111395;31/08/2020;37130;12;Ago-20
12203;1;1506249;31/08/2020;139176;18;Ago-21
17648;1;295157;31/08/2020;34751;18;Abr-21
25414;1;901385;31/08/2020;98278;18;Jun-21
15629;1;1971494;31/08/2020;134747;18;Ene-22
5110;1;843005;31/08/2020;100162;18;May-21
34403;1;801593;31/08/2020;62613;18;Ago-21
6195;1;-52874;31/08/2020;52874;18;Feb-21
5737;1;44964;31/08/2020;44949;18;Ago-20
32644;1;1438364;31/08/2020;121391;18;Ago-21
8711;1;1326397;31/08/2020;85555;18;Ene-22
5976;1;692425;31/08/2020;62812;18;Jul-21
12753;1;244322;31/08/2020;49940;12;Dic-20
6215;1;-10314;31/08/2020;48717;18;May-20
6227;1;816759;31/08/2020;74244;18;Jul-21
6232;1;639735;31/08/2020;94033;12;Ene-21
6251;1;1195060;31/08/2020;86415;18;Ago-21
6256;1;984153;31/08/2020;89939;12;Jul-21
5275;1;200428;31/08/2020;52075;12;Dic-20
;1;682333;31/08/2020;75184;12;Jun-21
27064;1;260354;31/08/2020;44819;18;Ene-21
31449;1;742412;31/08/2020;50315;18;Dic-21
6440;1;235452;31/08/2020;48799;18;Ene-21
19639;1;344091;31/08/2020;74261;12;Set-20
6464;1;728133;31/08/2020;77557;18;May-21
6703;1;-707;31/08/2020;42607;12;Dic-19
1815;1;431560;31/08/2020;74261;12;Ene-21
24590;1;329293;31/08/2020;55696;12;Nov-20
284;1;503634;31/08/2020;75184;12;Feb-21
12891;1;717731;31/08/2020;75184;12;Mar-21
8297;1;51668;31/08/2020;14110;12;Dic-20
6939;1;2661315;31/08/2020;194252;18;Oct-21
20386;1;1349281;31/08/2020;134913;18;Jul-21
27293;1;441227;31/08/2020;66515;18;Mar-21
19015;1;108807;31/08/2020;37130;12;Nov-20
7594;1;288067;31/08/2020;74261;12;Dic-20
24901;1;1287761;31/08/2020;86613;18;Dic-21
19116;1;747967;31/08/2020;59109;18;Set-21
7176;1;-3528;31/08/2020;28204;10;Ago-00
7188;1;626;31/08/2020;0;0;Ene-00
23017;1;789129;31/08/2020;59968;18;Nov-21
16048;1;172289;31/08/2020;86792;12;Oct-20
18046;1;74265;31/08/2020;74261;12;Ago-20
7469;1;-17212;31/08/2020;44495;18;Ene-20
26069;1;54970;31/08/2020;54952;18;Set-20
6750;1;166376;31/08/2020;55671;18;Mar-22
7697;1;-506;31/08/2020;32249;12;Set-06
7699;1;2212;31/08/2020;22410;18;Abr-20
13991;1;295989;31/08/2020;26372;18;Jun-21
14817;1;167088;31/08/2020;55696;12;Set-20
28238;1;898531;31/08/2020;66117;18;Set-21
32272;1;222784;31/08/2020;55696;12;Jun-20
9862;1;161559;31/08/2020;28194;12;Feb-21
7704;1;-418;31/08/2020;51956;12;Mar-03
25038;1;378732;31/08/2020;56388;12;Feb-21
32695;1;25257;31/08/2020;25257;18;Ago-21
5972;1;27801;31/08/2020;27801;18;Abr-21
14752;1;405073;31/08/2020;46990;12;Mar-21
4839;1;1;31/08/2020;21046;18;Jun-21
;1;556644;31/08/2020;75184;12;Abr-21
8846;1;474278;31/08/2020;41117;18;Abr-21
23531;1;1925120;31/08/2020;159661;18;Jul-21
9247;1;73075;31/08/2020;73075;18;Oct-20
29025;1;429600;31/08/2020;33059;18;Nov-21
28111;1;188368;31/08/2020;94311;12;Set-20
;1;832701;31/08/2020;75184;12;Jun-21
27522;1;2306330;31/08/2020;148763;18;Ene-22
30336;1;1350020;31/08/2020;86018;18;Ene-22
14106;1;537682;31/08/2020;94826;12;Feb-21
28118;1;1548286;31/08/2020;117953;18;Nov-21
31096;1;-346;31/08/2020;37130;12;Ago-20
9954;1;594007;31/08/2020;74261;12;Set-20
20641;1;444048;31/08/2020;37130;12;Oct-20
1592;1;355299;31/08/2020;74261;12;Ene-21
3558;1;3;31/08/2020;74249;18;Mar-22
18934;1;956007;31/08/2020;64001;18;Dic-21
6141;1;332706;31/08/2020;32933;18;Jul-21
9983;1;942138;31/08/2020;73324;18;Ago-21
3321;1;348315;31/08/2020;33062;18;Abr-21
953;1;245538;31/08/2020;50033;12;Dic-20
29327;1;1245706;31/08/2020;80927;18;Feb-22
10169;1;174927;31/08/2020;29612;12;Dic-20
10344;1;933553;31/08/2020;138096;18;Feb-21
;1;516051;31/08/2020;62685;12;May-21
2343;1;1060828;31/08/2020;89985;18;Ago-21
35121;1;1692541;31/08/2020;223707;18;Abr-21
5680;1;430058;31/08/2020;75184;12;Feb-21
10576;1;-1046;31/08/2020;66450;18;Jun-20
6754;1;235676;31/08/2020;94826;12;Oct-21
29039;1;553660;31/08/2020;65919;18;Abr-22
30491;1;358095;31/08/2020;73425;12;Dic-20
10591;1;823746;31/08/2020;108931;18;Abr-21
3236;1;530;31/08/2020;80740;18;Feb-21
1893;1;763661;31/08/2020;74179;18;Jun-21
;1;751264;31/08/2020;75184;12;Jul-21
17904;1;371645;31/08/2020;48118;12;Feb-21
9423;1;831566;31/08/2020;55671;18;Dic-21
20396;1;875423;31/08/2020;94965;18;Jun-21
19469;1;648333;31/08/2020;54745;18;Ago-21
7481;1;505686;31/08/2020;37092;18;Set-21
10844;1;19;31/08/2020;19811;18;Jul-20
2324;1;1;31/08/2020;74261;12;Dic-20
5970;1;430058;31/08/2020;75184;12;Feb-21
2950;1;178912;31/08/2020;31670;18;Abr-22
26970;1;651863;31/08/2020;75184;12;Feb-21
5770;1;2542575;31/08/2020;173028;18;Ene-22
29507;1;612947;31/08/2020;73400;18;May-21
31361;1;74180;31/08/2020;74261;12;Set-20
25400;1;430058;31/08/2020;75184;12;Feb-21
1044;1;94271;31/08/2020;19682;18;Ene-21
6720;1;466827;31/08/2020;81389;18;Feb-21
36951;1;428987;31/08/2020;75184;12;Feb-21
30439;1;362114;31/08/2020;33521;18;Ago-21
11256;1;430817;31/08/2020;75184;12;Feb-21
1210;1;362166;31/08/2020;74261;12;Dic-20
36327;1;494035;31/08/2020;75175;18;Abr-22
23047;1;168222;31/08/2020;29055;12;Ene-21
9333;1;288550;31/08/2020;74261;12;Dic-20
10656;1;612831;31/08/2020;106787;18;Feb-21
15358;1;288067;31/08/2020;74261;12;Dic-20
19900;1;-111324;31/08/2020;111324;18;Jun-19
7052;1;3479131;31/08/2020;266716;18;Nov-21
10997;1;408930;31/08/2020;54303;18;Abr-21
33117;1;306563;31/08/2020;104903;18;Nov-20
30211;1;428987;31/08/2020;75184;12;Feb-21
5516;1;217624;31/08/2020;55696;12;Dic-20
11829;1;1;31/08/2020;27848;12;Ago-20
11745;1;1183258;31/08/2020;89919;18;Nov-21
18827;1;356899;31/08/2020;74261;12;Ene-21
11981;1;-725;31/08/2020;75746;12;Abr-20
2513;1;167087;31/08/2020;55696;12;Set-20
13277;1;178792;31/08/2020;89391;12;Set-20
14318;1;435434;31/08/2020;34447;18;Set-21
22278;1;954516;31/08/2020;64200;18;Dic-21
8339;1;55699;31/08/2020;27848;12;Set-20
33028;1;-57017;31/08/2020;74261;12;Set-19
11996;1;711212;31/08/2020;55671;18;Ago-21
12164;1;704461;31/08/2020;55671;18;Set-21
13197;1;785797;31/08/2020;53885;18;Set-21
9366;1;-27941;31/08/2020;27941;12;Feb-20
;1;810640;31/08/2020;75184;12;Ago-21
;1;659093;31/08/2020;59959;12;Jul-21
26878;1;618953;31/08/2020;75184;12;May-21
12388;1;485966;31/08/2020;35174;18;Dic-21
34040;1;397631;31/08/2020;83013;18;Ene-21
15835;1;215031;31/08/2020;37592;12;Feb-21
8323;1;736713;31/08/2020;72663;18;Abr-22
27495;1;316503;31/08/2020;65670;18;Ene-21
8577;1;216519;31/08/2020;74261;12;Nov-20
11951;1;55697;31/08/2020;55696;12;Jul-20
28793;1;1039647;31/08/2020;67836;18;Feb-22
12844;1;203674;31/08/2020;68203;18;Oct-20
32160;1;292960;31/08/2020;55696;12;Abr-20
21696;1;757465;31/08/2020;72685;18;May-21
1038;1;299718;31/08/2020;44666;18;Dic-19
13062;1;13128;31/08/2020;13266;18;Ene-17
10951;1;146383;31/08/2020;74261;12;Oct-20
32675;1;177947;31/08/2020;37130;12;Ene-21
28091;1;1627740;31/08/2020;215913;18;Abr-21
30091;1;816871;31/08/2020;74261;12;Ago-20
548;1;286937;31/08/2020;74261;12;Dic-20
16674;1;148652;31/08/2020;26047;18;Feb-21
34260;1;1057755;31/08/2020;69621;18;Nov-21
13293;1;281604;31/08/2020;37082;18;Abr-21
17878;1;1006368;31/08/2020;99447;18;Jul-21
11635;1;650525;31/08/2020;75184;12;Feb-21
14207;1;305826;31/08/2020;31953;12;Mar-21
31056;1;69902;31/08/2020;69898;12;Ago-20
4279;1;288049;31/08/2020;42806;18;Feb-21
7816;1;148389;31/08/2020;49756;18;Oct-20
13605;1;395;31/08/2020;60561;12;Nov-07
;1;810640;31/08/2020;75184;12;Ago-21
32278;1;1097073;31/08/2020;79407;18;Dic-21
23969;1;292488;31/08/2020;74261;12;Nov-20
13631;1;285544;31/08/2020;367545;18;Abr-22
27866;1;430058;31/08/2020;75184;12;Feb-21
30806;1;1099909;31/08/2020;94547;18;Set-21
27402;1;1151593;31/08/2020;99176;18;Set-21
20067;1;377967;31/08/2020;57234;12;Mar-21
15583;1;430058;31/08/2020;75184;12;Feb-21
4515;1;707325;31/08/2020;76063;18;Jun-21
33969;1;366601;31/08/2020;93661;12;Nov-20
35957;1;539228;31/08/2020;56388;12;Mar-21
9134;1;-35502;31/08/2020;35502;18;Nov-18
3179;1;18827;31/08/2020;18844;12;Set-20
13833;1;948239;31/08/2020;64001;18;Dic-21
32498;1;412902;31/08/2020;59966;12;Dic-20
2285;1;356098;31/08/2020;74261;12;Ene-21
8664;1;308214;31/08/2020;26447;18;Set-21
17533;1;279494;31/08/2020;18711;18;Dic-21
21024;1;841120;31/08/2020;90938;18;Jun-21
1447;1;575254;31/08/2020;44100;18;Nov-21
29673;1;556748;31/08/2020;51571;18;Ago-21
13855;1;1606481;31/08/2020;99771;18;Nov-21
13870;1;-1866;31/08/2020;43136;12;Mar-05
16039;1;691102;31/08/2020;120670;12;Feb-21
35387;1;266137;31/08/2020;45469;18;Ene-21
22612;1;218785;31/08/2020;37130;12;Dic-20
32828;1;1;31/08/2020;72555;18;May-21
5551;1;493726;31/08/2020;75184;12;Mar-21
19107;1;111391;31/08/2020;55696;12;Ago-20
26498;1;872404;31/08/2020;78856;18;Jul-21
14040;1;787097;31/08/2020;60279;18;Jul-21
28842;1;148524;31/08/2020;74261;12;Ago-20
1627;1;255878;31/08/2020;20232;18;Set-21
14056;1;65588;31/08/2020;33062;18;Oct-20
21541;1;250748;31/08/2020;37592;12;Feb-21
5230;1;364429;31/08/2020;74261;12;Dic-20
25963;1;5246430;31/08/2020;357032;18;Ene-22
14296;1;151623;31/08/2020;38964;12;Dic-20
18334;1;37129;31/08/2020;37130;12;Set-20
18705;1;287905;31/08/2020;74261;12;Dic-20
21322;1;457200;31/08/2020;42778;18;Ago-21
23483;1;430359;31/08/2020;74261;12;Ene-21
19338;1;942250;31/08/2020;60563;18;Ene-22
9932;1;887927;31/08/2020;95485;18;Jun-21
4230;1;231998;31/08/2020;48084;12;Ene-21
36820;1;140448;31/08/2020;140446;12;Ago-20
5108;1;399596;31/08/2020;59110;18;Feb-21
8140;1;2093380;31/08/2020;189995;18;Jul-21
108;1;1005841;31/08/2020;93698;12;Ago-21
20180;1;1123541;31/08/2020;104465;18;Ago-21
8156;1;-15802;31/08/2020;39948;18;Jul-20
1141;1;1201623;31/08/2020;86217;18;Dic-21
35195;1;238202;31/08/2020;48734;12;Dic-20
2426;1;1026615;31/08/2020;83308;18;Oct-21
22033;1;108990;31/08/2020;37130;12;Nov-20
8688;1;220808;31/08/2020;74261;12;Oct-20
14631;1;970658;31/08/2020;69357;18;Nov-21
9156;1;435840;31/08/2020;56836;18;Mar-21
8378;1;197328;31/08/2020;50016;18;Nov-20
7615;1;74264;31/08/2020;74261;12;Set-20
8434;1;307;31/08/2020;51075;12;Mar-05
18626;1;931629;31/08/2020;66844;18;Dic-21
8643;1;118360;31/08/2020;59175;18;Ago-20
8647;1;956897;31/08/2020;195120;12;Dic-20
3306;1;221791;31/08/2020;74261;12;Oct-20
8667;1;287108;31/08/2020;26711;18;Ago-21
12162;1;755559;31/08/2020;64795;18;Set-21
15994;1;37142;31/08/2020;37130;12;Jul-20
8682;1;784092;31/08/2020;66778;18;Ago-21
21830;1;2363593;31/08/2020;280673;18;May-21
18919;1;283061;31/08/2020;41772;12;Ene-21
32423;1;854585;31/08/2020;110896;12;Abr-21
16994;1;654371;31/08/2020;65540;18;Jul-21
28646;1;1344738;31/08/2020;134458;18;Jul-21
35515;1;426578;31/08/2020;75184;12;Feb-21
6714;1;72418;31/08/2020;18565;12;Dic-20
15912;1;778832;31/08/2020;61092;18;Ago-21
8898;1;552218;31/08/2020;54235;18;Jul-21
8899;1;130738;31/08/2020;66515;18;Oct-20
;1;822699;31/08/2020;75184;12;Jul-21
32296;1;358097;31/08/2020;74261;12;Ene-21
34017;1;228547;31/08/2020;47341;12;Ene-21
18550;1;260728;31/08/2020;32803;18;Ene-21
9138;1;211902;31/08/2020;211885;18;Ago-20
27033;1;911025;31/08/2020;90938;18;Jul-21
27291;1;155366;31/08/2020;52075;12;Oct-20
25032;1;196886;31/08/2020;29055;12;Ene-21
36646;1;374670;31/08/2020;42949;12;Feb-21
3743;1;146765;31/08/2020;48919;12;Ago-20
26390;1;624029;31/08/2020;75184;12;May-21
9130;1;1240367;31/08/2020;109775;18;Jun-21
6305;1;308443;31/08/2020;62936;12;Dic-20
15147;1;4;31/08/2020;46413;12;Jul-20
35370;1;1107925;31/08/2020;103143;18;Ago-21
30593;1;1314987;31/08/2020;86746;18;Nov-21
16209;1;1617012;31/08/2020;117556;18;Dic-21
9680;1;-360000;31/08/2020;35077;12;Nov-07
23156;1;177947;31/08/2020;37130;12;Ene-21
27353;1;74141;31/08/2020;74261;12;Set-20
25614;1;752899;31/08/2020;74244;18;Jul-21
12820;1;109581;31/08/2020;37130;12;Nov-20
2122;1;655432;31/08/2020;114655;12;Feb-21
35775;1;1488583;31/08/2020;127804;18;Set-21
14696;1;233464;31/08/2020;40156;12;Ene-21
15144;1;354496;31/08/2020;74261;12;Ene-21
36286;1;1068579;31/08/2020;64927;18;Ene-22
26302;1;1293018;31/08/2020;105787;18;Oct-21
14715;1;253402;31/08/2020;51983;12;Dic-20
17221;1;83704;31/08/2020;42143;12;Oct-20
31382;1;1;31/08/2020;45144;18;Jun-21
4996;1;430594;31/08/2020;75175;18;Mar-22
4007;1;572373;31/08/2020;86086;12;Feb-21
948;1;1086607;31/08/2020;93754;18;Set-21
17315;1;145385;31/08/2020;24970;12;Ene-21
9252;1;197044;31/08/2020;40792;18;Ene-21
6602;1;481810;31/08/2020;57421;18;Feb-20
24327;1;1757902;31/08/2020;121589;18;Ene-22
11155;1;151934;31/08/2020;39080;12;Dic-20
;1;807093;31/08/2020;75184;12;Ago-21
33938;1;942617;31/08/2020;64993;18;Ene-22
34281;1;671387;31/08/2020;66904;18;Jul-21
36549;1;358300;31/08/2020;74261;12;Ene-21
28591;1;371779;31/08/2020;94590;12;Nov-20
9698;1;-2;31/08/2020;75468;12;Ago-20
5855;1;376815;31/08/2020;52695;18;Abr-22
14930;1;412012;31/08/2020;61611;18;Mar-21
7450;1;1021408;31/08/2020;66646;18;Feb-22
27806;1;289682;31/08/2020;74261;12;Dic-20
14945;1;230170;31/08/2020;30071;12;Mar-21
15278;1;256389;31/08/2020;29945;18;Abr-21
3594;1;131528;31/08/2020;26632;18;Nov-20
15158;1;94318;31/08/2020;94311;12;Dic-19
18818;1;581467;31/08/2020;88210;18;Mar-21
26492;1;295928;31/08/2020;74261;12;Oct-20
17501;1;503018;31/08/2020;74261;12;Ene-21
21354;1;253919;31/08/2020;52540;12;Ene-21
34093;1;1265206;31/08/2020;90779;18;Dic-21
19097;1;875225;31/08/2020;60299;18;Ene-22
7103;1;953165;31/08/2020;65720;18;Ene-22
7218;1;494035;31/08/2020;75184;12;Mar-21
;1;814187;31/08/2020;75184;12;Ago-21
19860;1;358698;31/08/2020;74261;12;Ene-21
15590;1;1009876;31/08/2020;94074;12;Ago-21
874;1;604434;31/08/2020;65605;18;Jun-21
35753;1;1;31/08/2020;50447;18;Ago-21
29312;1;53223;31/08/2020;44880;18;Oct-16
7869;1;290047;31/08/2020;74261;12;Dic-20
32610;1;824364;31/08/2020;53555;18;Feb-22
2587;1;427652;31/08/2020;46183;18;Jun-21
23071;1;949183;31/08/2020;61224;18;Ene-22
3032;1;374158;31/08/2020;64956;18;Feb-21
4645;1;37089;31/08/2020;39670;18;Mar-22
33764;1;188100;31/08/2020;94683;12;Oct-20
5986;1;146383;31/08/2020;85992;12;Oct-21
17237;1;2;31/08/2020;74261;12;Ago-20
35533;1;258984;31/08/2020;30464;18;Abr-21
5072;1;37969;31/08/2020;37966;12;Set-20
18340;1;431560;31/08/2020;74261;12;Ene-21
9888;1;863371;31/08/2020;61224;18;Nov-21
36818;1;784455;31/08/2020;52761;18;Dic-21
;1;814187;31/08/2020;75184;12;Ago-21
23462;1;1138588;31/08/2020;64200;18;Feb-22
18623;1;289034;31/08/2020;74261;12;Dic-20
21081;1;356899;31/08/2020;74261;12;Ene-21
10106;1;145567;31/08/2020;17343;18;May-21
7399;1;380205;31/08/2020;97467;12;Dic-20
10295;1;1160754;31/08/2020;199739;18;Ene-21
31662;1;310551;31/08/2020;79701;18;Dic-20
10316;1;274827;31/08/2020;24943;18;Jul-21
26665;1;1252232;31/08/2020;86613;18;Ene-22
36340;1;356899;31/08/2020;74261;12;Ene-21
36297;1;1236227;31/08/2020;80663;18;Feb-22
