IMPONENTE_ID;SALDOS;FECHA_CIERRE;MONTO_CUOTA
35027;200000;31/08/2020;10000
35555;360000;31/08/2020;15000
25970;320000;31/08/2020;16000
27064;150926;31/08/2020;5346
27957;307380;31/08/2020;15369
18823;179833;31/08/2020;7049
6584;374798;31/08/2020;8239
29784;344680;31/08/2020;7026
11972;1021176;31/08/2020;25625
4894;163874;31/08/2020;6074
9156;159128;31/08/2020;4958
20261;339118;31/08/2020;6347
23039;337139;31/08/2020;6979
19742;205614;31/08/2020;8239
26234;47278;31/08/2020;4298
29580;135354;31/08/2020;7962
30345;192842;31/08/2020;6385
5946;224570;31/08/2020;10005
7614;252450;31/08/2020;6632
23478;142987;31/08/2020;11650
18949;128286;31/08/2020;6898
22308;154528;31/08/2020;5908
9990;180893;31/08/2020;20000
10755;588476;31/08/2020;14026
7686;194688;31/08/2020;5546
16528;231588;31/08/2020;5569
36175;280096;31/08/2020;5855
17225;360173;31/08/2020;11416
27633;183750;31/08/2020;51
752;430052;31/08/2020;5964
24587;160246;31/08/2020;6385
4100;210000;31/08/2020;30000
992;348608;31/08/2020;8213
14892;374545;31/08/2020;10000
30153;238743;31/08/2020;5657
31703;237571;31/08/2020;5608
8456;458842;31/08/2020;10000
11365;211710;31/08/2020;15532
27719;401683;31/08/2020;10721
24044;231509;31/08/2020;4992
4957;487814;31/08/2020;15287
28558;441561;31/08/2020;20000
20763;308233;31/08/2020;10078
24490;201722;31/08/2020;6507
29263;319662;31/08/2020;13306
6331;128603;31/08/2020;7744
12736;480238;31/08/2020;25000
33339;90610;31/08/2020;10122
5594;192193;31/08/2020;8000
23335;60000;31/08/2020;20000
22894;405462;31/08/2020;15553
31158;156322;31/08/2020;6507
5541;401385;31/08/2020;11019
10774;152726;31/08/2020;17121
;80000;31/08/2020;0
;80000;31/08/2020;0
;60000;31/08/2020;0
;0;31/08/2020;0
;0;31/08/2020;0
;0;31/08/2020;0
;0;31/08/2020;0
;0;31/08/2020;0
;67300;31/08/2020;0
;0;31/08/2020;0
28420;468439;31/08/2020;6211
7844;265925;31/08/2020;9754
16676;485329;31/08/2020;13525
10633;272529;31/08/2020;6734
;55800;31/08/2020;0
;0;31/08/2020;0
;0;31/08/2020;0
;80000;31/08/2020;0
;80000;31/08/2020;0
25820;261014;31/08/2020;6211
9644;331952;31/08/2020;8178
8888;165961;31/08/2020;4992
20607;195884;31/08/2020;4235
7324;299199;31/08/2020;8496
17753;254652;31/08/2020;5855
;61700;31/08/2020;0
;80000;31/08/2020;0
;0;31/08/2020;0
;0;31/08/2020;0
16570;197918;31/08/2020;7555
25239;246621;31/08/2020;6734
11219;516976;31/08/2020;20000
13113;100392;31/08/2020;3103
5861;162633;31/08/2020;7744
10417;246764;31/08/2020;11750
27188;140781;31/08/2020;17560
17173;227240;31/08/2020;8015
22659;169207;31/08/2020;8057
36579;243831;31/08/2020;9484
28895;266799;31/08/2020;9847
31367;119934;31/08/2020;5609
6085;189322;31/08/2020;6379
12572;379637;31/08/2020;14765
16499;178504;31/08/2020;6264
4631;48160;31/08/2020;4408
7416;153204;31/08/2020;7295
33670;115384;31/08/2020;5054
9859;261467;31/08/2020;10631
24444;126028;31/08/2020;6001
16507;554742;31/08/2020;20000
10033;414277;31/08/2020;9393
31141;179888;31/08/2020;4995
22813;229812;31/08/2020;7580
31466;444149;31/08/2020;7460
18964;224120;31/08/2020;11206
32953;299330;31/08/2020;14253
12101;356954;31/08/2020;11021
35704;332330;31/08/2020;20000
;60000;31/08/2020;0
;66700;31/08/2020;0
;80000;31/08/2020;0
;0;31/08/2020;0
;80000;31/08/2020;0
29799;322012;31/08/2020;9833
8215;343626;31/08/2020;9104
19012;321930;31/08/2020;10000
10592;285965;31/08/2020;7971
19384;275133;31/08/2020;7174
33442;214113;31/08/2020;6385
33677;429204;31/08/2020;11640
13048;262863;31/08/2020;6734
14187;204361;31/08/2020;6348
28794;230240;31/08/2020;5642
28961;289917;31/08/2020;9569
1659;581088;31/08/2020;16745
13085;305447;31/08/2020;8316
21731;213215;31/08/2020;6623
33934;106727;31/08/2020;5864
28294;260003;31/08/2020;8774
36980;240850;31/08/2020;6001
10556;211888;31/08/2020;9261
17331;234246;31/08/2020;15297
19911;456914;31/08/2020;13461
27082;368216;31/08/2020;9574
27286;875209;31/08/2020;30000
19977;248488;31/08/2020;5855
24816;455811;31/08/2020;12295
25392;124492;31/08/2020;3178
36473;151119;31/08/2020;6265
32847;174764;31/08/2020;6550
11516;187229;31/08/2020;7395
9187;311945;31/08/2020;8144
32130;202420;31/08/2020;7408
25740;296563;31/08/2020;8453
566;265827;31/08/2020;13057
7968;177886;31/08/2020;5708
18733;356766;31/08/2020;6981
24761;602015;31/08/2020;17521
7932;107022;31/08/2020;9505
4148;370117;31/08/2020;7971
20548;76090;31/08/2020;4723
31029;71920;31/08/2020;4063
12355;197129;31/08/2020;5708
5320;515635;31/08/2020;6215
195;0;31/08/2020;1458
241;0;31/08/2020;1600
17713;0;31/08/2020;2126
7439;1091469;31/08/2020;20000
29779;589648;31/08/2020;5293
36862;1733549;31/08/2020;16683
11427;1280907;31/08/2020;8013
30028;401583;31/08/2020;5000
17749;319286;31/08/2020;4072
13138;141830;31/08/2020;6001
21053;226219;31/08/2020;4483
36794;0;31/08/2020;2770
23902;1648860;31/08/2020;11311
29188;191058;31/08/2020;3724
17010;118355;31/08/2020;7076
32747;574723;31/08/2020;5403
29985;474728;31/08/2020;2202
5802;759966;31/08/2020;17494
4636;635972;31/08/2020;3324
8478;235744;31/08/2020;2592
36882;633721;31/08/2020;3824
24898;48907;31/08/2020;4423
17499;92844;31/08/2020;4219
17687;665702;31/08/2020;420000
4360;68716;31/08/2020;3694
5795;555847;31/08/2020;6895
7065;587054;31/08/2020;6700
32114;923584;31/08/2020;12747
;55102;31/08/2020;10958
32005;323645;31/08/2020;5888
26358;240146;31/08/2020;4267
2210;316759;31/08/2020;10226
10853;33900;31/08/2020;0
18833;281091;31/08/2020;6211
19985;562743;31/08/2020;11480
21481;918028;31/08/2020;20000
29881;484051;31/08/2020;10000
4813;327861;31/08/2020;6211
8348;348925;31/08/2020;6674
37037;238080;31/08/2020;9880
5801;146117;31/08/2020;7862
28421;126205;31/08/2020;5569
27729;289440;31/08/2020;5763
33166;580118;31/08/2020;11381
30076;753363;31/08/2020;15000
32084;614615;31/08/2020;13756
14744;353576;31/08/2020;6923
29078;931255;31/08/2020;17025
2680;227565;31/08/2020;5896
24298;237857;31/08/2020;7032
8439;204123;31/08/2020;6471
5227;401597;31/08/2020;13112
35523;678168;31/08/2020;17119
34661;301573;31/08/2020;8572
35609;100334;31/08/2020;3236
7044;385463;31/08/2020;7222
19063;340196;31/08/2020;6861
15438;553035;31/08/2020;11282
20467;351407;31/08/2020;6211
30013;44130;31/08/2020;10000
1392;0;31/08/2020;910
1395;0;31/08/2020;0
19847;89970;31/08/2020;11212
19124;314606;31/08/2020;6094
26607;71216;31/08/2020;5111
6679;179123;31/08/2020;7238
11812;475899;31/08/2020;16218
15055;339789;31/08/2020;10984
;109060;31/08/2020;7265
;111925;31/08/2020;6385
;112925;31/08/2020;6585
20807;495590;31/08/2020;10192
9108;268390;31/08/2020;8264
16875;203668;31/08/2020;6211
18624;243033;31/08/2020;11221
21050;179986;31/08/2020;7492
26720;379210;31/08/2020;13382
29646;460274;31/08/2020;20000
29876;119473;31/08/2020;5478
144;198608;31/08/2020;6094
3797;154119;31/08/2020;5000
9664;386063;31/08/2020;20000
11230;207217;31/08/2020;6923
21891;397525;31/08/2020;17656
25512;181846;31/08/2020;6211
552;0;31/08/2020;3713
470;322629;31/08/2020;10000
1572;511377;31/08/2020;2280
29411;935117;31/08/2020;19787
27041;447429;31/08/2020;11294
32173;360703;31/08/2020;20000
17607;118802;31/08/2020;6370
27713;876132;31/08/2020;4553
22873;90950;31/08/2020;3053
28212;141426;31/08/2020;12765
12515;157504;31/08/2020;6094
11233;120893;31/08/2020;5822
6448;180672;31/08/2020;11292
989;220000;31/08/2020;20000
14084;201257;31/08/2020;9417
32891;1088028;31/08/2020;30000
;51500;31/08/2020;0
;93806;31/08/2020;13806
;15345;31/08/2020;15345
;86169;31/08/2020;6169
;61869;31/08/2020;6169
;86923;31/08/2020;6923
;73723;31/08/2020;6923
;89393;31/08/2020;9393
;86265;31/08/2020;6265
;80000;31/08/2020;0
;86923;31/08/2020;6923
;86074;31/08/2020;6074
;41771;31/08/2020;7971
;36718;31/08/2020;8918
;6074;31/08/2020;6074
;58918;31/08/2020;8918
;90000;31/08/2020;10000
5906;249898;31/08/2020;7026
17949;577603;31/08/2020;15000
15908;161760;31/08/2020;5375
28067;283047;31/08/2020;6310
26867;147380;31/08/2020;8382
14535;110769;31/08/2020;8178
;0;31/08/2020;0
;60000;31/08/2020;0
;0;31/08/2020;0
25361;163266;31/08/2020;4015
36088;433979;31/08/2020;10105
30280;164628;31/08/2020;6265
5909;152093;31/08/2020;12614
33886;535274;31/08/2020;10821
35234;240090;31/08/2020;5570
;0;31/08/2020;15574
6877;378389;31/08/2020;7640
15407;317883;31/08/2020;6923
29830;332652;31/08/2020;7223
35093;540848;31/08/2020;14333
22853;209479;31/08/2020;6507
30349;360122;31/08/2020;20000
34705;174886;31/08/2020;8906
7633;110940;31/08/2020;5547
12241;226252;31/08/2020;7580
21795;0;31/08/2020;0
30360;323095;31/08/2020;15000
24614;350230;31/08/2020;12009
23890;287139;31/08/2020;9137
6711;311422;31/08/2020;10622
3212;260726;31/08/2020;9023
3720;275670;31/08/2020;20000
13713;93165;31/08/2020;6211
14023;156296;31/08/2020;11164
32648;192090;31/08/2020;9435
6884;70000;31/08/2020;10000
6964;42861;31/08/2020;3297
7520;175218;31/08/2020;9032
;0;31/08/2020;0
;0;31/08/2020;0
5430;118053;31/08/2020;10000
30483;385073;31/08/2020;10000
6923;75472;31/08/2020;5684
8090;100490;31/08/2020;2990
20755;91355;31/08/2020;6271
18438;60139;31/08/2020;4269
14461;429569;31/08/2020;11512
18172;223866;31/08/2020;13844
;0;31/08/2020;0
;0;31/08/2020;0
;0;31/08/2020;0
;0;31/08/2020;0
;0;31/08/2020;0
;0;31/08/2020;0
;0;31/08/2020;0
5941;207312;31/08/2020;6265
35653;174706;31/08/2020;6001
2778;1050060;31/08/2020;50000
2816;206308;31/08/2020;7844
15134;227107;31/08/2020;9053
16757;201063;31/08/2020;6923
33268;186853;31/08/2020;8955
4645;98091;31/08/2020;5281
25318;135600;31/08/2020;7560
27017;184970;31/08/2020;18497
9954;140410;31/08/2020;6041
31000;92565;31/08/2020;8415
1348;174587;31/08/2020;8752
4409;147850;31/08/2020;6785
6137;162565;31/08/2020;8415
8835;157286;31/08/2020;7026
1819;99580;31/08/2020;9958
2052;133081;31/08/2020;6279
7747;74090;31/08/2020;3879
11872;100000;31/08/2020;10000
16717;30224;31/08/2020;3696
17661;262493;31/08/2020;13006
31727;240147;31/08/2020;11939
36239;225554;31/08/2020;10000
20005;198758;31/08/2020;6211
;0;31/08/2020;0
22;0;31/08/2020;673
48;0;31/08/2020;331
152;0;31/08/2020;0
243;0;31/08/2020;0
280;0;31/08/2020;474
22690;573195;31/08/2020;10694
3632;608608;31/08/2020;10000
26708;931450;31/08/2020;11712
9589;1089141;31/08/2020;14760
25372;328868;31/08/2020;6018
1155;213874;31/08/2020;20000
34424;893097;31/08/2020;4107
32379;465975;31/08/2020;16704
20298;218155;31/08/2020;5287
26433;0;31/08/2020;0
25206;148267;31/08/2020;5363
16022;133159;31/08/2020;4636
25438;1066621;31/08/2020;20233
9757;1671443;31/08/2020;18741
5182;626057;31/08/2020;2870
4147;194836;31/08/2020;9076
28203;735010;31/08/2020;4005
21133;301827;31/08/2020;11320
30092;0;31/08/2020;0
17625;1413847;31/08/2020;14334
30443;1393990;31/08/2020;18394
22857;506937;31/08/2020;5640
16117;1016838;31/08/2020;13619
15716;1445749;31/08/2020;19427
7260;391870;31/08/2020;6001
34800;90465;31/08/2020;16742
14189;824108;31/08/2020;20000
8354;581263;31/08/2020;10261
35403;495431;31/08/2020;10000
26325;245703;31/08/2020;20000
6569;354174;31/08/2020;6923
12181;291220;31/08/2020;6537
14133;285380;31/08/2020;5802
15427;412725;31/08/2020;7616
8283;275009;31/08/2020;6955
29422;449156;31/08/2020;9668
10927;266464;31/08/2020;16654
35414;233665;31/08/2020;11771
14113;149415;31/08/2020;7701
15442;150000;31/08/2020;10000
17236;225000;31/08/2020;15000
17576;914483;31/08/2020;40000
31562;309133;31/08/2020;6001
30411;80703;31/08/2020;4063
14385;366869;31/08/2020;6734
7838;365486;31/08/2020;12511
14164;310372;31/08/2020;10000
29857;305899;31/08/2020;10305
21494;238427;31/08/2020;7541
7219;273476;31/08/2020;10268
8037;110308;31/08/2020;5440
11079;82712;31/08/2020;5908
28506;232880;31/08/2020;10192
29982;125246;31/08/2020;4774
32623;305091;31/08/2020;9104
12714;575372;31/08/2020;14965
19174;239867;31/08/2020;7754
27138;276824;31/08/2020;6211
31432;394413;31/08/2020;10000
24984;543618;31/08/2020;15068
29566;338553;31/08/2020;8415
35245;736999;31/08/2020;50000
33862;883749;31/08/2020;25000
4726;736949;31/08/2020;22578
8218;418384;31/08/2020;11366
16706;287381;31/08/2020;6734
31761;490252;31/08/2020;13525
37116;393608;31/08/2020;9429
28322;472638;31/08/2020;11779
31684;245349;31/08/2020;6094
29662;101316;31/08/2020;6886
5032;210930;31/08/2020;13153
5388;141509;31/08/2020;8231
6981;175655;31/08/2020;6707
9192;114206;31/08/2020;5579
11372;93165;31/08/2020;6211
12080;150000;31/08/2020;10000
19921;126090;31/08/2020;6406
26681;102209;31/08/2020;6385
29562;80206;31/08/2020;5729
35768;225000;31/08/2020;15000
8280;89943;31/08/2020;12000
32022;240866;31/08/2020;9627
32294;59940;31/08/2020;3988
31973;198708;31/08/2020;6494
13132;223170;31/08/2020;6861
23947;243322;31/08/2020;4667
29098;103425;31/08/2020;4685
31845;55721;31/08/2020;3928
5409;202987;31/08/2020;25000
8529;309484;31/08/2020;8412
12970;147091;31/08/2020;5646
28265;272564;31/08/2020;8986
23617;662361;31/08/2020;25000
4993;71688;31/08/2020;12295
7187;217273;31/08/2020;13382
8402;355867;31/08/2020;9640
10582;262057;31/08/2020;6385
17609;312110;31/08/2020;6211
34378;308535;31/08/2020;9358
35575;3324531;31/08/2020;100000
3252;118045;31/08/2020;7609
4994;162536;31/08/2020;13756
18140;565133;31/08/2020;15192
19712;692532;31/08/2020;19452
67;595435;31/08/2020;24644
8282;664908;31/08/2020;20000
16623;298431;31/08/2020;7640
25567;341630;31/08/2020;9020
27824;1410260;31/08/2020;85000
5219;561968;31/08/2020;15699
1038;154566;31/08/2020;6447
7625;392890;31/08/2020;10305
10495;173320;31/08/2020;20000
5144;235487;31/08/2020;8015
5284;468639;31/08/2020;15000
11799;261888;31/08/2020;6434
32858;346827;31/08/2020;10009
22879;342065;31/08/2020;8675
6113;427717;31/08/2020;10000
22331;291630;31/08/2020;6211
14375;291131;31/08/2020;10000
27747;172583;31/08/2020;5928
32763;965787;31/08/2020;30000
14781;183816;31/08/2020;4408
33117;526974;31/08/2020;16250
32796;401770;31/08/2020;9569
374;543572;31/08/2020;17214
30654;130380;31/08/2020;15000
28130;159327;31/08/2020;6194
32004;263819;31/08/2020;7223
7875;211132;31/08/2020;8918
28432;496695;31/08/2020;15000
20701;327719;31/08/2020;10192
4482;194516;31/08/2020;5708
7388;439610;31/08/2020;9796
25771;193343;31/08/2020;6094
2280;284761;31/08/2020;8286
23917;138505;31/08/2020;8701
31608;292614;31/08/2020;12467
1661;790067;31/08/2020;8382
1149;254217;31/08/2020;10000
13195;321689;31/08/2020;6734
2061;323194;31/08/2020;6330
18665;1151190;31/08/2020;50000
19848;347361;31/08/2020;14459
1974;227967;31/08/2020;10361
6139;186373;31/08/2020;6265
2582;204166;31/08/2020;6001
10869;207946;31/08/2020;6211
14420;539435;31/08/2020;20700
30753;219873;31/08/2020;5569
12131;225608;31/08/2020;25000
35293;291799;31/08/2020;6094
36178;460140;31/08/2020;10000
1734;421140;31/08/2020;8226
23208;90782;31/08/2020;10000
1417;0;31/08/2020;2171
1418;0;31/08/2020;2884
1420;0;31/08/2020;395
20571;10664;31/08/2020;9867
17730;441769;31/08/2020;8675
17339;643539;31/08/2020;16477
27316;397756;31/08/2020;15211
26962;222061;31/08/2020;6211
13094;119441;31/08/2020;5190
17313;222955;31/08/2020;10685
;36115;31/08/2020;7223
34479;419690;31/08/2020;7916
23072;170733;31/08/2020;14804
28216;356923;31/08/2020;13043
19513;235889;31/08/2020;6632
31791;288917;31/08/2020;10923
348;0;31/08/2020;3226
1625;1708616;31/08/2020;11259
35647;259596;31/08/2020;5964
2239;0;31/08/2020;0
1544;0;31/08/2020;3514
33555;155966;31/08/2020;5000
36301;278016;31/08/2020;6348
36541;442312;31/08/2020;11480
22678;118310;31/08/2020;6385
18163;518066;31/08/2020;20000
20352;476642;31/08/2020;5311
1880;432415;31/08/2020;8045
4374;459013;31/08/2020;10000
11578;392104;31/08/2020;8116
35266;96421;31/08/2020;7417
24827;126737;31/08/2020;9764
19970;150000;31/08/2020;10000
18024;103843;31/08/2020;5382
17772;115899;31/08/2020;6211
11140;252942;31/08/2020;11948
3031;320000;31/08/2020;20000
2464;1641594;31/08/2020;100000
32912;950182;31/08/2020;11392
31521;518331;31/08/2020;15384
;55444;31/08/2020;5444
;6074;31/08/2020;6074
;90477;31/08/2020;10477
;0;31/08/2020;0
;6385;31/08/2020;6385
;85592;31/08/2020;5592
;6265;31/08/2020;6265
;49020;31/08/2020;9020
;80000;31/08/2020;0
;91801;31/08/2020;11801
;91801;31/08/2020;11801
;87223;31/08/2020;7223
;86923;31/08/2020;6923
;80000;31/08/2020;0
;9839;31/08/2020;9839
;15297;31/08/2020;15297
;56074;31/08/2020;6074
3356;294273;31/08/2020;5855
22809;126630;31/08/2020;5855
28098;702176;31/08/2020;15000
16748;444835;31/08/2020;16526
12102;1304565;31/08/2020;50000
33157;234723;31/08/2020;25298
12412;287066;31/08/2020;5876
12892;447955;31/08/2020;19344
23842;192945;31/08/2020;6094
24904;176380;31/08/2020;8015
21404;322720;31/08/2020;7555
27974;316877;31/08/2020;6923
36450;375629;31/08/2020;7741
;0;31/08/2020;0
13174;199006;31/08/2020;3582
28597;672368;31/08/2020;14965
23292;338530;31/08/2020;6923
14105;254965;31/08/2020;8082
33228;469096;31/08/2020;18736
29557;0;31/08/2020;0
26288;20060;31/08/2020;10000
11961;279146;31/08/2020;5855
16514;382150;31/08/2020;10000
18281;417143;31/08/2020;8178
21296;430231;31/08/2020;20000
22447;417889;31/08/2020;12769
29891;104070;31/08/2020;5569
35548;325365;31/08/2020;20000
18858;170748;31/08/2020;8222
19825;301885;31/08/2020;13639
26244;343953;31/08/2020;15805
35798;324596;31/08/2020;6211
10268;325127;31/08/2020;6211
32330;1061345;31/08/2020;40000
28883;162361;31/08/2020;4127
31456;447097;31/08/2020;18395
21831;151167;31/08/2020;7198
16596;375555;31/08/2020;15000
21546;317678;31/08/2020;11982
24141;160438;31/08/2020;6408
29313;267102;31/08/2020;8236
1467;139189;31/08/2020;5908
259;1500000;31/08/2020;100000
5448;69692;31/08/2020;4978
9068;151195;31/08/2020;5854
13881;38005;31/08/2020;3455
20978;280670;31/08/2020;13378
21781;74466;31/08/2020;5319
33518;447135;31/08/2020;29809
3813;170400;31/08/2020;8035
;0;31/08/2020;0
;0;31/08/2020;0
;0;31/08/2020;0
13956;492271;31/08/2020;6818
33690;330277;31/08/2020;6211
20365;1390999;31/08/2020;43858
3794;281815;31/08/2020;6385
20926;1185518;31/08/2020;30000
11903;237761;31/08/2020;6348
25173;38786;31/08/2020;13643
6485;104100;31/08/2020;8675
18822;231776;31/08/2020;15729
16915;118310;31/08/2020;6385
27851;283543;31/08/2020;10657
14462;271480;31/08/2020;13772
6106;101176;31/08/2020;15000
27902;74144;31/08/2020;5296
33253;120106;31/08/2020;4529
34958;71008;31/08/2020;5072
3023;272092;31/08/2020;6923
22227;176469;31/08/2020;4992
36568;225169;31/08/2020;6211
2413;67145;31/08/2020;5429
2484;28045;31/08/2020;5609
4405;360468;31/08/2020;9231
15256;270825;31/08/2020;6211
23374;294417;31/08/2020;6623
12319;112515;31/08/2020;6503
18851;335966;31/08/2020;13681
25103;388003;31/08/2020;13638
26111;6005962;31/08/2020;250000
34519;121886;31/08/2020;6981
23351;314090;31/08/2020;17121
29582;225000;31/08/2020;15000
33651;72142;31/08/2020;5153
14149;199172;31/08/2020;5722
26834;221595;31/08/2020;13000
2606;202748;31/08/2020;6861
13103;369925;31/08/2020;9024
14989;398195;31/08/2020;9957
35343;97712;31/08/2020;8752
26762;222215;31/08/2020;6684
25860;527521;31/08/2020;14152
26741;162395;31/08/2020;5635
1529;335027;31/08/2020;8326
12523;190961;31/08/2020;5744
33069;222670;31/08/2020;4760
8939;664908;31/08/2020;20000
9462;232851;31/08/2020;5585
21394;193488;31/08/2020;6211
27077;297229;31/08/2020;7344
7651;137483;31/08/2020;4271
11151;605263;31/08/2020;18599
19167;374943;31/08/2020;6674
28897;549969;31/08/2020;15385
28981;260994;31/08/2020;6923
16932;294980;31/08/2020;10134
19607;169447;31/08/2020;5646
4229;242266;31/08/2020;6001
4965;212268;31/08/2020;6943
5205;392484;31/08/2020;13000
5962;96295;31/08/2020;10865
29875;41156;31/08/2020;4378
34106;214043;31/08/2020;11115
33681;63346;31/08/2020;7559
28668;255415;31/08/2020;8880
31084;198405;31/08/2020;6211
32302;103955;31/08/2020;4323
7270;148715;31/08/2020;5700
18546;368747;31/08/2020;13571
2093;326037;31/08/2020;8000
35098;209377;31/08/2020;15000
13660;392411;31/08/2020;15000
14013;392411;31/08/2020;15000
17973;258225;31/08/2020;6409
10882;153755;31/08/2020;6632
3571;263702;31/08/2020;7932
2564;314502;31/08/2020;10092
956;249047;31/08/2020;6734
10077;82156;31/08/2020;8966
438;77860;31/08/2020;6570
9172;234706;31/08/2020;6001
942;285450;31/08/2020;7744
6428;201378;31/08/2020;13306
31440;151228;31/08/2020;6194
2554;285924;31/08/2020;10000
19198;255901;31/08/2020;6788
3168;142257;31/08/2020;12000
24902;187254;31/08/2020;4586
28117;168856;31/08/2020;33000
8943;138794;31/08/2020;11366
12461;151129;31/08/2020;10000
2929;405018;31/08/2020;30000
3716;349400;31/08/2020;16745
9252;257765;31/08/2020;13043
18012;206799;31/08/2020;9847
27682;440614;31/08/2020;7792
;0;31/08/2020;0
;0;31/08/2020;0
5336;174076;31/08/2020;7564
26000;168922;31/08/2020;6144
20912;147202;31/08/2020;13382
4615;294190;31/08/2020;10594
25433;128244;31/08/2020;5571
26958;137129;31/08/2020;5708
33654;261547;31/08/2020;8995
26605;405204;31/08/2020;15000
1960;527773;31/08/2020;20000
26069;236904;31/08/2020;7521
30309;217129;31/08/2020;5708
10014;324123;31/08/2020;10982
7066;204166;31/08/2020;6001
4172;231686;31/08/2020;6471
7627;246236;31/08/2020;14848
14665;130481;31/08/2020;7868
16806;130124;31/08/2020;10000
;0;31/08/2020;0
;0;31/08/2020;0
30879;140000;31/08/2020;10000
31515;140000;31/08/2020;10000
1561;152849;31/08/2020;7218
17961;208115;31/08/2020;9855
27530;219432;31/08/2020;17094
28193;226742;31/08/2020;11684
27675;179372;31/08/2020;7460
8535;247922;31/08/2020;8838
12359;185671;31/08/2020;6094
29729;225530;31/08/2020;7744
40;240238;31/08/2020;6923
28470;154978;31/08/2020;6240
33850;215074;31/08/2020;6907
36386;253509;31/08/2020;9976
3072;196823;31/08/2020;4558
4702;399778;31/08/2020;16179
15418;203100;31/08/2020;7345
15987;0;31/08/2020;0
17688;71212;31/08/2020;15000
28096;271524;31/08/2020;12929
31177;322843;31/08/2020;12582
25813;279701;31/08/2020;9957
25886;210456;31/08/2020;7492
27113;424989;31/08/2020;6652
29048;227264;31/08/2020;6265
16325;99473;31/08/2020;9043
21698;176875;31/08/2020;10000
184;168527;31/08/2020;11422
8774;439941;31/08/2020;16086
10094;148292;31/08/2020;6746
17542;146843;31/08/2020;7728
27973;0;31/08/2020;0
;0;31/08/2020;0
2465;152695;31/08/2020;5000
5333;514159;31/08/2020;19708
22708;382153;31/08/2020;13467
27149;172042;31/08/2020;7274
27704;192842;31/08/2020;6534
24480;285927;31/08/2020;10876
25607;362269;31/08/2020;8677
26736;260999;31/08/2020;10324
21453;263297;31/08/2020;11085
35083;345356;31/08/2020;25000
24878;123808;31/08/2020;6916
36684;179336;31/08/2020;8524
14115;129804;31/08/2020;5817
33337;140000;31/08/2020;10000
8104;303656;31/08/2020;14459
10281;457030;31/08/2020;25000
13787;224616;31/08/2020;13350
36723;91880;31/08/2020;4375
36929;83752;31/08/2020;4408
25114;0;31/08/2020;0
17839;345860;31/08/2020;12783
8687;172121;31/08/2020;8008
5132;498099;31/08/2020;12318
27074;107463;31/08/2020;5117
28618;297390;31/08/2020;25249
3217;73836;31/08/2020;4298
1425;347977;31/08/2020;6385
7903;593711;31/08/2020;9802
;105540;31/08/2020;6385
;107692;31/08/2020;6923
1192;0;31/08/2020;478
1193;3802942;31/08/2020;33411
1589;0;31/08/2020;0
32970;524704;31/08/2020;7823
1512;1398834;31/08/2020;10000
28;0;31/08/2020;0
78;-247;31/08/2020;512
5709;130002;31/08/2020;7060
3113;466306;31/08/2020;9702
7753;295829;31/08/2020;10000
31203;745934;31/08/2020;50000
20516;939649;31/08/2020;20000
1556;0;31/08/2020;3540
1557;1577464;31/08/2020;7954
980;695354;31/08/2020;3216
11725;0;31/08/2020;0
24227;373535;31/08/2020;10740
1201;666171;31/08/2020;3012
1783;805458;31/08/2020;10581
;88181;31/08/2020;8181
;86074;31/08/2020;6074
;80000;31/08/2020;0
;65200;31/08/2020;0
;88650;31/08/2020;8650
8911;256157;31/08/2020;23287
8556;216735;31/08/2020;9984
14684;168560;31/08/2020;10535
15105;160000;31/08/2020;10000
32495;231462;31/08/2020;11462
30429;320600;31/08/2020;20000
;80000;31/08/2020;0
;80000;31/08/2020;0
;86074;31/08/2020;6074
;80000;31/08/2020;0
;42217;31/08/2020;8817
;89885;31/08/2020;9885
;88240;31/08/2020;8240
;0;31/08/2020;0
;86923;31/08/2020;6923
;0;31/08/2020;0
;80000;31/08/2020;0
;44177;31/08/2020;10477
;80000;31/08/2020;0
;60000;31/08/2020;0
5355;341209;31/08/2020;6734
9928;585319;31/08/2020;9177
32096;255098;31/08/2020;15268
5461;343149;31/08/2020;15000
10834;369286;31/08/2020;8873
16475;216076;31/08/2020;8675
18647;459013;31/08/2020;10000
23317;340799;31/08/2020;7779
5864;203110;31/08/2020;9848
26712;204863;31/08/2020;5964
3171;130260;31/08/2020;5296
3667;163447;31/08/2020;15000
4107;134468;31/08/2020;14324
6845;165068;31/08/2020;9452
5058;394982;31/08/2020;14880
7300;217970;31/08/2020;5815
14266;180580;31/08/2020;6029
23248;45950;31/08/2020;9775
26396;222077;31/08/2020;8446
1374;300018;31/08/2020;15000
4233;1438905;31/08/2020;120000
31675;500000;31/08/2020;25000
26680;400000;31/08/2020;20000
16245;187451;31/08/2020;16500
157;46566;31/08/2020;4698
13962;67966;31/08/2020;3998
14811;108715;31/08/2020;6395
17174;108715;31/08/2020;6395
22468;90520;31/08/2020;6720
34208;240564;31/08/2020;6211
2215;324290;31/08/2020;6923
24264;310448;31/08/2020;6385
579;331528;31/08/2020;7092
5031;121761;31/08/2020;4992
32139;230468;31/08/2020;9187
32743;200000;31/08/2020;10000
34127;238640;31/08/2020;11932
2954;462880;31/08/2020;10192
3236;113860;31/08/2020;12580
6926;151946;31/08/2020;8938
24361;325670;31/08/2020;14965
20322;263017;31/08/2020;8675
22778;229522;31/08/2020;6507
36347;230999;31/08/2020;6734
